image_path,image_name,question,answer,position,split
skin_rgbimage/train_masks/ISIC_0000016_Segmentation.png,ISIC_0000016,In which part of the image can the skin lesion be found?,The skin lesion is positioned close to the middle of the image and is classified as benign.,The tumor resides in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000017_Segmentation.png,ISIC_0000017,What is the location of the identified skin tumour?,The identified skin tumour is situated in the central area of the image and is of a benign type.,The tumor is marked in position center and near the center.,train
skin_rgbimage/train_masks/ISIC_0000018_Segmentation.png,ISIC_0000018,Where is the skin lesion situated in the image?,The benign skin tumour is located in the central region of the image.,The tumor is marked in position center and near the center.,train
skin_rgbimage/train_masks/ISIC_0000019_Segmentation.png,ISIC_0000019,In which part of the image is the skin growth found?,"The skin tumour, which is benign, is positioned close to the middle of the image.",The tumor is identified in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000021_Segmentation.png,ISIC_0000021,Can you describe the location of the identified skin tumour?,The benign skin tumour is found in the central area of the image.,The tumor is detected in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000024_Segmentation.png,ISIC_0000024,Where is the skin lesion situated in the image?,The benign skin tumour is located near the central area of the image.,Position center reveals the tumor and which is near the center.,train
skin_rgbimage/train_masks/ISIC_0000025_Segmentation.png,ISIC_0000025,What is the position of the identified skin growth?,The skin tumour is found near the middle of the image and in the central area.,The tumor is marked in position center and near the center.,train
skin_rgbimage/train_masks/ISIC_0000026_Segmentation.png,ISIC_0000026,Can you describe the location of the skin tumour in the image?,The malignant skin tumour is located in the central area of the image.,The tumor is detected in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000028_Segmentation.png,ISIC_0000028,Where is the benign skin tumour located in the image?,The benign skin tumour is situated near the central area of the image.,The tumor is found in position center and which is near the center.,train
skin_rgbimage/train_masks/ISIC_0000029_Segmentation.png,ISIC_0000029,In which part of the image can the skin lesion be found?,The skin tumor is positioned near the center of the image and is classified as malignant.,The tumor is present in position center and near the center.,train
skin_rgbimage/train_masks/ISIC_0000030_Segmentation.png,ISIC_0000030,Can you describe the location of the skin tumour in the image?,The malignant skin tumour is located near the central area of the image.,The tumor is present in position center and near the center.,train
skin_rgbimage/train_masks/ISIC_0000031_Segmentation.png,ISIC_0000031,Where is the skin tumour situated within the image?,The malignant skin tumour is located near the central region of the image.,Located in position center and the tumor is near the center.,train
skin_rgbimage/train_masks/ISIC_0000032_Segmentation.png,ISIC_0000032,In which part of the image can the skin growth be found?,"The skin tumour, which is benign, is positioned near the middle of the image.",In position center and the tumor is situated near the center.,train
skin_rgbimage/train_masks/ISIC_0000034_Segmentation.png,ISIC_0000034,What is the location of the skin mass in the image?,The benign skin tumour is found in the vicinity of the image's center.,Located in position center and the tumor is near the center.,train
skin_rgbimage/train_masks/ISIC_0000035_Segmentation.png,ISIC_0000035,Where is the skin lesion situated in the image?,The malignant skin tumour is located near the central area of the image.,Position center contains the tumor and which is near the center.,train
skin_rgbimage/train_masks/ISIC_0000038_Segmentation.png,ISIC_0000038,In which part of the skin image can the skin lesion be found?,The skin lesion is positioned near the middle of the image and is classified as benign.,The tumor is marked in position center and near the center.,train
skin_rgbimage/train_masks/ISIC_0000039_Segmentation.png,ISIC_0000039,Can you describe the location of the benign skin growth?,The benign skin tumour is situated around the central region of the image.,The tumor is marked in position center and near the center.,train
skin_rgbimage/train_masks/ISIC_0000041_Segmentation.png,ISIC_0000041,Where is the skin lesion situated in the image?,The benign skin tumour is located in the central region of the image.,The tumor is observed in position center and near the center.,train
skin_rgbimage/train_masks/ISIC_0000042_Segmentation.png,ISIC_0000042,In which part of the image can the skin tumour be found?,"The skin tumour, which is benign, is positioned close to the middle of the image.",The tumor resides in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000044_Segmentation.png,ISIC_0000044,In which part of the image is the skin lesion found?,The benign skin tumour is situated approximately at the center of the image.,Position center reveals the tumor and which is near the center.,train
skin_rgbimage/train_masks/ISIC_0000045_Segmentation.png,ISIC_0000045,Where is the skin lesion situated in the image?,The benign skin tumour is located near the central region of the image.,The tumor is detected in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000046_Segmentation.png,ISIC_0000046,What is the position of the skin lesion in the image?,The skin tumour is found close to the middle of the image and is classified as malignant.,The tumor resides in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000047_Segmentation.png,ISIC_0000047,Can you describe the location of the skin tumour in the image?,The benign skin tumour is situated in the central area of the image.,The tumor is found in position center and which is near the center.,train
skin_rgbimage/train_masks/ISIC_0000048_Segmentation.png,ISIC_0000048,Where is the skin tumour located in the image?,The benign skin tumour is situated in the central region of the image.,The tumor is in position center and near the center.,train
skin_rgbimage/train_masks/ISIC_0000049_Segmentation.png,ISIC_0000049,What is the position of the skin lesion in the image?,The skin tumor is positioned close to the center of the image and is classified as malignant.,Position center shows the tumor and which is near the center.,train
skin_rgbimage/train_masks/ISIC_0000050_Segmentation.png,ISIC_0000050,Can you describe the location of the benign skin growth?,The benign skin growth is situated in the central region of the image.,The tumor is observed in position center and near the center.,train
skin_rgbimage/train_masks/ISIC_0000051_Segmentation.png,ISIC_0000051,Where is the skin lesion situated in the image?,The benign skin tumour is located near the central region of the image.,The tumor is detected in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000054_Segmentation.png,ISIC_0000054,What is the location of the skin lesion depicted in the image?,The skin tumour is found close to the center of the image and is classified as malignant.,The tumor is situated in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000055_Segmentation.png,ISIC_0000055,Can you describe the location of the skin tumour in the image?,The benign skin tumour is found in the middle part of the image.,The tumor appears to be located in position center and which is near the center.,train
skin_rgbimage/train_masks/ISIC_0000058_Segmentation.png,ISIC_0000058,Where is the skin tumour located in the image?,The skin tumour is situated near the central area of the image and is classified as benign.,The tumor is detected in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000059_Segmentation.png,ISIC_0000059,What is the position of the skin growth in the image?,The skin tumour is found near the middle of the image and is classified as benign.,The tumor is positioned in center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000060_Segmentation.png,ISIC_0000060,What is the location of the skin lesion in the image?,The benign skin tumour is situated in the central region of the image.,The tumor is visible in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000061_Segmentation.png,ISIC_0000061,Where is the skin lesion situated within the image?,The benign skin lesion is located near the central area of the image.,In position center and the tumor is near the center of the image.,train
skin_rgbimage/train_masks/ISIC_0000062_Segmentation.png,ISIC_0000062,In which part of the image can the skin tumour be found?,The benign skin tumour is positioned close to the center of the image.,The tumor is visible in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000063_Segmentation.png,ISIC_0000063,Can you describe the location of the skin mass in the image?,The benign skin tumour is situated in the central region of the image.,The tumor is detected in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000065_Segmentation.png,ISIC_0000065,Where is the skin lesion situated in the image?,The benign skin tumour is located near the central area of the image.,Located in position center and the tumor is near the center.,train
skin_rgbimage/train_masks/ISIC_0000067_Segmentation.png,ISIC_0000067,In which part of the image is the skin lesion found?,The skin lesion is positioned close to the center of the image and is classified as benign.,The tumor is visible in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000068_Segmentation.png,ISIC_0000068,Can you describe the location of the benign skin growth in the image?,The benign skin tumour is situated in the central area of the image.,The tumor is visible in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000073_Segmentation.png,ISIC_0000073,Where is the skin lesion situated in the image?,The benign skin lesion is located near the central area of the image.,Position center reveals the tumor and which is near the center.,train
skin_rgbimage/train_masks/ISIC_0000074_Segmentation.png,ISIC_0000074,In which area of the skin is the tumour found?,"The skin tumour, which is malignant, is located near the center of the image.",The tumor is present in position center and near the center.,train
skin_rgbimage/train_masks/ISIC_0000075_Segmentation.png,ISIC_0000075,Can you describe the location of the benign skin growth in the image?,The benign skin tumour is situated near the center of the image.,Position center contains the tumor and which is near the center.,train
skin_rgbimage/train_masks/ISIC_0000077_Segmentation.png,ISIC_0000077,Where is the skin lesion situated in the image?,The benign skin tumour is located near the central region of the image.,The tumor is identified in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000078_Segmentation.png,ISIC_0000078,In which part of the image is the skin tumour positioned?,"The skin tumour, which is malignant, is found near the middle of the image.",In position center and the tumor is situated near the center.,train
skin_rgbimage/train_masks/ISIC_0000079_Segmentation.png,ISIC_0000079,What is the location of the benign skin lesion in the image?,The benign skin tumour is found in the central area of the image.,The tumor is visible in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000080_Segmentation.png,ISIC_0000080,Where is the benign skin lesion situated in the image?,The benign skin lesion is located near the central area of the image.,Position center shows the tumor and which is near the center.,train
skin_rgbimage/train_masks/ISIC_0000081_Segmentation.png,ISIC_0000081,What is the position of the skin tumour in the image?,"The skin tumour, which is benign, is found close to the middle of the image.",Located in position center and the tumor is near the center.,train
skin_rgbimage/train_masks/ISIC_0000082_Segmentation.png,ISIC_0000082,What is the location of the skin lesion depicted in the image?,The benign skin tumour is found in the central area of the image.,The tumor is present in position center and near the center.,train
skin_rgbimage/train_masks/ISIC_0000085_Segmentation.png,ISIC_0000085,Where is the skin lesion situated in the image?,The benign skin lesion is located near the center of the image.,Position center shows the tumor and which is near the center.,train
skin_rgbimage/train_masks/ISIC_0000086_Segmentation.png,ISIC_0000086,In which part of the image can the skin tumour be found?,"The skin tumour, which is benign, is positioned close to the center.",The tumor resides in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000087_Segmentation.png,ISIC_0000087,In which part of the image is the benign skin growth located?,The benign skin tumour is positioned centrally within the image.,The tumor is positioned in center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000089_Segmentation.png,ISIC_0000089,Where is the benign skin lesion situated in the image?,The benign skin tumour is located near the central area of the image.,The tumor is positioned in center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000091_Segmentation.png,ISIC_0000091,In which part of the image can the skin growth be found?,"The skin tumour, which is benign, is positioned close to the middle of the image.",The tumor lies in position center and near the center of the image.,train
skin_rgbimage/train_masks/ISIC_0000093_Segmentation.png,ISIC_0000093,Can you describe the location of the benign skin growth?,The benign skin growth is positioned around the center of the image.,The tumor is marked in position center and near the center.,train
skin_rgbimage/train_masks/ISIC_0000094_Segmentation.png,ISIC_0000094,Where is the skin lesion situated in the image?,The benign skin tumour is located near the central region of the image.,The tumor is visible in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000095_Segmentation.png,ISIC_0000095,What is the position of the skin growth depicted in the image?,The skin tumour is found near the middle of the image and is classified as benign.,The tumor is located in position center and near the center.,train
skin_rgbimage/train_masks/ISIC_0000096_Segmentation.png,ISIC_0000096,Can you describe the location of the skin growth in the image?,The benign skin tumour is located in the central area of the image.,The tumor is visible in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000097_Segmentation.png,ISIC_0000097,Where is the skin lesion situated in the image?,The benign skin tumour is located near the central region of the image.,The tumor resides in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000100_Segmentation.png,ISIC_0000100,In which part of the image can the skin tumour be found?,"The skin tumour, which is benign, is positioned close to the center of the image.",The tumor is visible in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000102_Segmentation.png,ISIC_0000102,Can you describe the location of the benign skin growth?,The benign skin growth is situated near the central area of the image.,The tumor is observed in position center and near the center.,train
skin_rgbimage/train_masks/ISIC_0000103_Segmentation.png,ISIC_0000103,Where is the benign skin tumour located in the image?,The benign skin tumour is situated close to the central area of the image.,In position center and the tumor is situated near the center.,train
skin_rgbimage/train_masks/ISIC_0000104_Segmentation.png,ISIC_0000104,In which part of the image is the skin growth positioned?,"The skin tumour, which is benign, is found close to the center of the image.",Position center contains the tumor and which is near the center.,train
skin_rgbimage/train_masks/ISIC_0000105_Segmentation.png,ISIC_0000105,What is the location of the benign skin growth in the image?,The benign skin tumour is situated near the center of the image.,The tumor lies in position center and near the center of the image.,train
skin_rgbimage/train_masks/ISIC_0000108_Segmentation.png,ISIC_0000108,Where is the skin lesion situated in the image?,The benign skin lesion is located in the central region of the image.,The tumor lies in position center and near the center of the image.,train
skin_rgbimage/train_masks/ISIC_0000109_Segmentation.png,ISIC_0000109,In which part of the image can the skin tumour be found?,"The skin tumour, which is benign, is positioned close to the center of the image.",The tumor is visible in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000110_Segmentation.png,ISIC_0000110,In which part of the image is the benign skin growth located?,The benign skin tumour is positioned centrally and close to the center of the image.,The tumor is marked in position center and near the center.,train
skin_rgbimage/train_masks/ISIC_0000112_Segmentation.png,ISIC_0000112,Where is the benign skin lesion situated in the image?,The benign skin tumour is located in the central region of the image.,The tumor is in position center and near the center.,train
skin_rgbimage/train_masks/ISIC_0000114_Segmentation.png,ISIC_0000114,In which part of the image can the skin tumour be found?,"The skin tumour, which is benign, is positioned near the middle of the image.",Located in position center and the tumor is near the center.,train
skin_rgbimage/train_masks/ISIC_0000116_Segmentation.png,ISIC_0000116,Can you describe the location of the benign skin growth?,The benign skin tumour is situated in the central part of the image.,The tumor is visible in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000118_Segmentation.png,ISIC_0000118,Where is the skin lesion situated in the image?,The benign skin lesion is located in the central region of the image.,The tumor is located in position center and near the center.,train
skin_rgbimage/train_masks/ISIC_0000119_Segmentation.png,ISIC_0000119,In which part of the image is the skin growth found?,"The skin tumour, which is benign, is positioned close to the middle of the image.",The tumor is identified in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000120_Segmentation.png,ISIC_0000120,What is the location of the benign skin growth in the image?,The benign skin tumour is situated in the central region of the image.,The tumor is visible in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000121_Segmentation.png,ISIC_0000121,Where is the skin lesion situated within the image?,The benign skin tumour is located near the central region of the image.,Located in position center and the tumor is near the center.,train
skin_rgbimage/train_masks/ISIC_0000122_Segmentation.png,ISIC_0000122,In which part of the image can the skin growth be found?,The skin tumour is positioned close to the middle of the image and is classified as benign.,The tumor is visible in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000123_Segmentation.png,ISIC_0000123,Can you describe the location of the benign tumour in the image?,The benign tumour is positioned centrally and close to the center of the image.,The tumor is positioned in center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000124_Segmentation.png,ISIC_0000124,Where is the benign skin tumour located in the image?,The benign skin tumour is positioned near the central area of the image.,The tumor is situated in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000127_Segmentation.png,ISIC_0000127,Can you describe the position of the skin lesion in the image?,The skin tumour is found in the central region of the image and is close to the middle.,The tumor is positioned in center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000128_Segmentation.png,ISIC_0000128,Can you describe the location of the benign skin lesion?,The benign skin tumour is situated in the central area of the image.,The tumor is identified in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000130_Segmentation.png,ISIC_0000130,Where is the benign skin tumour situated in the image?,The benign skin tumour is located near the central area of the image.,Position center shows the tumor and which is near the center.,train
skin_rgbimage/train_masks/ISIC_0000131_Segmentation.png,ISIC_0000131,What is the position of the skin lesion in the image?,The skin lesion is positioned close to the center of the image and is classified as benign.,Position center reveals the tumor and which is near the center.,train
skin_rgbimage/train_masks/ISIC_0000133_Segmentation.png,ISIC_0000133,Can you describe the location of the skin lesion?,The benign skin tumour is situated in the central and near-central areas of the image.,The tumor is located in position center and near the center.,train
skin_rgbimage/train_masks/ISIC_0000134_Segmentation.png,ISIC_0000134,Where is the skin lesion located in the image?,The benign skin tumour is situated near the central area of the image.,The tumor is situated in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000135_Segmentation.png,ISIC_0000135,What is the position of the skin tumor within the image?,"The skin tumor, which is benign, is situated close to the center of the image.",In position center and the tumor is near the center of the image.,train
skin_rgbimage/train_masks/ISIC_0000137_Segmentation.png,ISIC_0000137,Can you describe the location of the skin lesion?,The benign skin tumour is found in the central area of the image.,The tumor is in position center and near the center.,train
skin_rgbimage/train_masks/ISIC_0000139_Segmentation.png,ISIC_0000139,Where is the skin tumour situated within the image?,The malignant skin tumour is located near the central region of the image.,The tumor resides in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000140_Segmentation.png,ISIC_0000140,What is the position of the skin lesion in the image?,"The skin tumour, which is malignant, is found close to the center of the image.",Located in position center and the tumor is near the center.,train
skin_rgbimage/train_masks/ISIC_0000142_Segmentation.png,ISIC_0000142,Can you describe the location of the skin tumour in the image?,The malignant skin tumour is positioned centrally and close to the center of the image.,The tumor is in position center and near the center.,train
skin_rgbimage/train_masks/ISIC_0000143_Segmentation.png,ISIC_0000143,Where is the skin tumor situated in the image?,The malignant skin tumor is located near the central area of the image.,The tumor is detected in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000145_Segmentation.png,ISIC_0000145,In which part of the image is the skin lesion found?,"The skin tumor, which is malignant, is positioned close to the middle of the image.",In position center and the tumor is near the center of the image.,train
skin_rgbimage/train_masks/ISIC_0000146_Segmentation.png,ISIC_0000146,Can you describe the location of the skin tumour in the image?,The malignant skin tumour is situated in the central region of the image.,Position center shows the tumor and which is near the center.,train
skin_rgbimage/train_masks/ISIC_0000147_Segmentation.png,ISIC_0000147,Where is the skin lesion situated in the image?,The malignant skin tumour is located near the central region of the image.,Position center contains the tumor and which is near the center.,train
skin_rgbimage/train_masks/ISIC_0000148_Segmentation.png,ISIC_0000148,In which part of the image is the skin tumour found?,"The skin tumour, which is malignant, is positioned close to the center.",The tumor is found in position center and which is near the center.,train
skin_rgbimage/train_masks/ISIC_0000150_Segmentation.png,ISIC_0000150,Can you describe the location of the skin tumour in the image?,The malignant skin tumour is located in the central region of the image.,The tumor is situated in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000151_Segmentation.png,ISIC_0000151,Where is the skin tumor situated in the image?,The malignant skin tumor is located near the central region of the image.,The tumor resides in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000152_Segmentation.png,ISIC_0000152,In which part of the skin image is the tumor found?,"The skin tumor, which is malignant, is positioned near the center of the image.",The tumor is marked in position center and near the center.,train
skin_rgbimage/train_masks/ISIC_0000153_Segmentation.png,ISIC_0000153,Can you describe the location of the malignant skin tumor in the image?,The malignant skin tumor is positioned approximately at the center of the image.,In position center and the tumor is near the center of the image.,train
skin_rgbimage/train_masks/ISIC_0000154_Segmentation.png,ISIC_0000154,Where is the skin tumour situated in the image?,The malignant skin tumour is located near the central area of the image.,Located in position center and the tumor is near the center.,train
skin_rgbimage/train_masks/ISIC_0000155_Segmentation.png,ISIC_0000155,Can you describe the location of the skin lesion in the image?,"The skin tumour is found near the central area of the image, and it is classified as malignant.",The tumor is in position center and near the center.,train
skin_rgbimage/train_masks/ISIC_0000156_Segmentation.png,ISIC_0000156,Can you describe the location of the skin tumour in the image?,The malignant skin tumour is situated in the central area of the image.,The tumor is located in position center and near the center.,train
skin_rgbimage/train_masks/ISIC_0000157_Segmentation.png,ISIC_0000157,Where is the skin tumour situated in the image?,The malignant skin tumour is located near the central area of the image.,Located in position center and the tumor is near the center.,train
skin_rgbimage/train_masks/ISIC_0000159_Segmentation.png,ISIC_0000159,In which part of the image is the skin tumour found?,"The skin tumour, which is malignant, is positioned near the middle of the image.",The tumor is located in position center and near the center.,train
skin_rgbimage/train_masks/ISIC_0000162_Segmentation.png,ISIC_0000162,Can you describe the location of the malignant skin tumor?,The malignant skin tumor is located near the center of the image.,The tumor is marked in position center and near the center.,train
skin_rgbimage/train_masks/ISIC_0000163_Segmentation.png,ISIC_0000163,Where is the skin lesion situated in the image?,The malignant skin tumour is located near the central region of the image.,Located in position center and the tumor is near the center.,train
skin_rgbimage/train_masks/ISIC_0000166_Segmentation.png,ISIC_0000166,In which part of the image can the skin tumour be found?,"The skin tumour, which is malignant, is positioned towards the middle of the image.",The tumor lies in position center and near the center of the image.,train
skin_rgbimage/train_masks/ISIC_0000167_Segmentation.png,ISIC_0000167,Can you describe the location of the skin malignancy in the image?,The malignant skin tumor is located approximately at the central area of the image.,In position center and the tumor is situated near the center.,train
skin_rgbimage/train_masks/ISIC_0000170_Segmentation.png,ISIC_0000170,Where is the skin tumour situated within the image?,The malignant skin tumour is centrally located in the image.,The tumor is positioned in center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000171_Segmentation.png,ISIC_0000171,In which part of the image is the skin tumour situated?,"The skin tumour, which is malignant, is found near the middle of the image.",The tumor is situated in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000173_Segmentation.png,ISIC_0000173,Can you describe the location of the skin tumour in the image?,The malignant skin tumour is located in the vicinity of the center of the image.,In position center and the tumor is situated near the center.,train
skin_rgbimage/train_masks/ISIC_0000175_Segmentation.png,ISIC_0000175,Where is the skin tumour located in the image?,The malignant skin tumour is positioned near the central area of the image.,The tumor is situated in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000176_Segmentation.png,ISIC_0000176,In which part of the image is the skin tumour found?,"The skin tumour, which is malignant, appears to be positioned close to the center.",The tumor appears to be located in position center and which is near the center.,train
skin_rgbimage/train_masks/ISIC_0000179_Segmentation.png,ISIC_0000179,Can you describe the location of the benign skin lesion?,The benign skin tumour is positioned around the center of the image.,Position center reveals the tumor and which is near the center.,train
skin_rgbimage/train_masks/ISIC_0000181_Segmentation.png,ISIC_0000181,Where is the skin lesion situated in the image?,The benign skin tumour is located near the central area of the image.,The tumor appears to be located in position center and which is near the center.,train
skin_rgbimage/train_masks/ISIC_0000182_Segmentation.png,ISIC_0000182,In which part of the image can the skin tumour be found?,The skin lesion is positioned close to the middle of the image and is classified as benign.,The tumor is visible in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000183_Segmentation.png,ISIC_0000183,Can you describe the location of the benign growth in the image?,The benign growth is positioned centrally within the image.,The tumor is positioned in center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000184_Segmentation.png,ISIC_0000184,Where is the skin lesion situated in the image?,The benign skin tumour is located near the central area of the image.,The tumor is detected in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000185_Segmentation.png,ISIC_0000185,What is the position of the identified skin growth?,The skin tumour is found close to the middle of the image and in the central area.,The tumor is detected in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000186_Segmentation.png,ISIC_0000186,Can you describe the location of the skin tumour in the image?,The benign skin tumour is situated in the central area of the image.,The tumor is found in position center and which is near the center.,train
skin_rgbimage/train_masks/ISIC_0000187_Segmentation.png,ISIC_0000187,Where is the skin lesion situated in the image?,The benign skin tumour is located near the central area of the image.,The tumor is detected in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000189_Segmentation.png,ISIC_0000189,In which part of the image can the skin growth be found?,"The skin tumour, which is benign, appears in the central area of the image.",The tumor appears to be located in position center and which is near the center.,train
skin_rgbimage/train_masks/ISIC_0000190_Segmentation.png,ISIC_0000190,Can you describe the location of the skin growth in the image?,The benign skin tumour is found in the central region of the image.,The tumor appears to be located in position center and which is near the center.,train
skin_rgbimage/train_masks/ISIC_0000191_Segmentation.png,ISIC_0000191,Where is the skin lesion situated in the image?,The benign skin tumour is located near the central area of the image.,The tumor resides in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000192_Segmentation.png,ISIC_0000192,In which part of the image is the skin lesion positioned?,The skin lesion is found in the central region of the image and is classified as benign.,The tumor is positioned in center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000193_Segmentation.png,ISIC_0000193,What is the location of the identified skin lesion?,The benign skin tumour is situated in the central region of the image.,The tumor is identified in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000199_Segmentation.png,ISIC_0000199,Where is the skin lesion situated in the image?,The benign skin tumour is located in the central region of the image.,The tumor is located in position center and near the center.,train
skin_rgbimage/train_masks/ISIC_0000203_Segmentation.png,ISIC_0000203,In which part of the image is the skin tumour found?,"The skin tumour, which is benign, is positioned close to the center of the image.",The tumor is visible in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000204_Segmentation.png,ISIC_0000204,Can you describe the location of the skin lesion in the image?,The benign skin tumour is situated in the central area of the image.,The tumor lies in position center and near the center of the image.,train
skin_rgbimage/train_masks/ISIC_0000205_Segmentation.png,ISIC_0000205,Where is the skin lesion situated within the image?,The benign skin lesion is located in the central region of the image.,The tumor lies in position center and near the center of the image.,train
skin_rgbimage/train_masks/ISIC_0000206_Segmentation.png,ISIC_0000206,In which part of the image can the skin growth be found?,"The skin tumour, which is benign, is positioned close to the middle of the image.",The tumor resides in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000207_Segmentation.png,ISIC_0000207,What is the location of the benign skin growth in the image?,The benign skin tumour is situated in the central area of the image.,The tumor resides in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000208_Segmentation.png,ISIC_0000208,Where is the skin tumour located in the image?,The benign skin tumour is situated in the central region of the image.,The tumor is in position center and near the center.,train
skin_rgbimage/train_masks/ISIC_0000209_Segmentation.png,ISIC_0000209,What is the location of the identified skin growth?,The skin tumour is found near the central area of the image and is classified as benign.,The tumor is situated in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000210_Segmentation.png,ISIC_0000210,Can you describe the location of the benign skin growth?,The benign skin tumour is found near the center of the image.,The tumor is marked in position center and near the center.,train
skin_rgbimage/train_masks/ISIC_0000211_Segmentation.png,ISIC_0000211,Where is the skin lesion located within the image?,The benign skin tumour is positioned centrally in the image.,The tumor is situated in position center and close to the center.,train
skin_rgbimage/train_masks/ISIC_0000214_Segmentation.png,ISIC_0000214,In which part of the image is the benign skin growth found?,The benign skin tumour is positioned close to the center of the image.,The tumor is detected in position center and close to the center.,train
