image_path,image_name,question,answer,position,split
brain_tumors_ct_scan/train_masks/1043.png,1043.png,Can you describe the location of the tumour in the MRI?,The tumour is positioned close to the center of the MRI image.,The tumor is detected in position center and close to the center.,train
brain_tumors_ct_scan/train_masks/1044.png,1044.png,Where is the tumour located in the MRI image?,The tumour is situated near the center of the MRI image.,The tumor is visible in position center and close to the center.,train
brain_tumors_ct_scan/train_masks/1045.png,1045.png,What is the location of the tumour in the image?,The tumour is found in the central area of the MRI image.,Position center contains the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/1046.png,1046.png,Can you describe the location of the tumour in the MRI?,The tumour is positioned in the central area of the MRI image.,The tumor resides in position center and close to the center.,train
brain_tumors_ct_scan/train_masks/1048.png,1048.png,Where is the tumour located in the MRI image?,The tumour is situated in the central and near-central regions of the MRI image.,The tumor is located in position center and near the center.,train
brain_tumors_ct_scan/train_masks/1049.png,1049.png,What is the location of the tumour relative to the center of the image?,The tumour is found near the center of the MRI image.,The tumor is situated in position center and close to the center.,train
brain_tumors_ct_scan/train_masks/105.png,105.png,What is the position of the tumor relative to the center of the MRI image?,The tumor is positioned far from the center and is located in the bottom left area of the MRI image.,In position bottom left and the tumor is situated far from the center.,train
brain_tumors_ct_scan/train_masks/1050.png,1050.png,Where is the tumour located in the MRI image?,The tumour is situated near the center of the MRI image.,In position center and the tumor is situated near the center.,train
brain_tumors_ct_scan/train_masks/1051.png,1051.png,Can you describe the position of the tumour in the image?,The tumour is found in the central region of the MRI image.,The tumor is marked in position center and near the center.,train
brain_tumors_ct_scan/train_masks/1052.png,1052.png,Can you describe the position of the tumour in the MRI image?,The tumour is found in the central part of the MRI image.,Position center shows the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/1055.png,1055.png,Where is the tumour located in the MRI image?,The tumour is situated near the center of the MRI image.,In position center and the tumor is situated near the center.,train
brain_tumors_ct_scan/train_masks/1056.png,1056.png,Can you describe the position of the tumor in the image?,The tumor is situated close to the center of the image.,Position center shows the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/1059.png,1059.png,Can you describe the location of the tumour in the MRI scan?,The tumour is positioned in the center and near the central area of the MRI image.,The tumor is identified in position center and close to the center.,train
brain_tumors_ct_scan/train_masks/106.png,106.png,Where is the tumour located in the MRI image?,The tumour is located in the bottom left region of the MRI image.,The tumor is visible in position bottom left and away from the center.,train
brain_tumors_ct_scan/train_masks/1062.png,1062.png,What is the position of the tumour in the image?,The tumour is found in the center and close to the center of the MRI image.,The tumor is located in position center and near the center.,train
brain_tumors_ct_scan/train_masks/1063.png,1063.png,Can you describe the location of the tumour in the image?,The tumour is positioned centrally and close to the middle of the MRI image.,The tumor is positioned in center and close to the center.,train
brain_tumors_ct_scan/train_masks/1065.png,1065.png,Where is the tumour located in the MRI image?,The tumour is situated in the central region of the MRI image.,The tumor appears to be located in position center and which is near the center.,train
brain_tumors_ct_scan/train_masks/1066.png,1066.png,Can you describe the position of the tumour in the MRI scan?,The tumour is found in the middle and close to the middle of the image.,The tumor lies in position center and near the center of the image.,train
brain_tumors_ct_scan/train_masks/107.png,107.png,Can you describe the location of the tumour in the MRI scan?,"The tumour is located in the bottom left area, away from the central region of the MRI image.",The tumor resides in position bottom left and away from the center.,train
brain_tumors_ct_scan/train_masks/1075.png,1075.png,Where is the tumour located in the MRI image?,"The tumour is situated near the center of the image, but it is positioned in the bottom right area.",In position bottom right and the tumor is situated near the center.,train
brain_tumors_ct_scan/train_masks/1079.png,1079.png,What is the approximate position of the tumour in the image?,The tumour is located close to the central region of the MRI image.,In position center and the tumor is situated near the center.,train
brain_tumors_ct_scan/train_masks/1080.png,1080.png,In which part of the MRI image is the tumour situated?,The tumour is situated in the central area of the MRI image.,The tumor is situated in position center and close to the center.,train
brain_tumors_ct_scan/train_masks/1081.png,1081.png,Where is the tumour located in the MRI image?,The tumour is located in the center and near the center of the MRI image.,The tumor is observed in position center and near the center.,train
brain_tumors_ct_scan/train_masks/1082.png,1082.png,What is the position of the tumor relative to the center of the image?,The tumor is positioned close to the center.,Position center reveals the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/1087.png,1087.png,In which part of the MRI image is the tumour situated?,"The tumour is situated in the bottom left portion of the image, near the center.",The tumor is detected in position bottom left and close to the center.,train
brain_tumors_ct_scan/train_masks/1088.png,1088.png,Where is the tumour located in the MRI image?,The tumour is located in the central and near-central regions of the image.,The tumor is observed in position center and near the center.,train
brain_tumors_ct_scan/train_masks/109.png,109.png,In which part of the MRI image can the tumor be found?,The tumor is situated in the lower left area of the MRI image.,In position bottom left and the tumor is situated far from the center.,train
brain_tumors_ct_scan/train_masks/1090.png,1090.png,In which part of the MRI image is the tumour found?,The tumour is found in the central area of the MRI image.,The tumor is visible in position center and close to the center.,train
brain_tumors_ct_scan/train_masks/1091.png,1091.png,Where is the tumour located in the MRI image?,The tumour is situated near the center of the MRI image.,In position center and the tumor is situated near the center.,train
brain_tumors_ct_scan/train_masks/11.png,11.png,What is the position of the tumour relative to the image center?,The tumour is close to the central area of the MRI image.,In position center and the tumor is near the center of the image.,train
brain_tumors_ct_scan/train_masks/110.png,110.png,In which part of the MRI image is the tumour situated?,"The tumour is located in the bottom left portion of the image, close to the central area.",The tumor lies in position bottom left and near the center of the image.,train
brain_tumors_ct_scan/train_masks/1105.png,1105.png,Where is the tumor located in the MRI image?,"The tumor is located in the bottom left area, near the center of the image.",The tumor is identified in position bottom left and close to the center.,train
brain_tumors_ct_scan/train_masks/1108.png,1108.png,What is the position of the tumour relative to the center of the image?,The tumour is located in the central region of the MRI image.,The tumor appears to be located in position center and which is near the center.,train
brain_tumors_ct_scan/train_masks/1109.png,1109.png,What is the location of the tumour relative to other structures in the MRI?,The tumour is positioned centrally and nearly at the center of the MRI image.,The tumor is in position center and near the center.,train
brain_tumors_ct_scan/train_masks/1110.png,1110.png,Where is the tumour located in the MRI image?,The tumour is positioned at the center of the MRI image.,The tumor is situated in position center and close to the center.,train
brain_tumors_ct_scan/train_masks/1119.png,1119.png,Can you describe the location of the tumour in the image?,"The tumour is found in the top right area, close to the center.",The tumor is located in position top right and near the center.,train
brain_tumors_ct_scan/train_masks/112.png,112.png,Can you describe the position of the tumor in the image?,The tumor is situated in the top right and near the central part of the MRI image.,The tumor is detected in position top right and close to the center.,train
brain_tumors_ct_scan/train_masks/1122.png,1122.png,Where is the tumour located in the MRI image?,The tumour is located near the center of the MRI image.,Located in position center and the tumor is near the center.,train
brain_tumors_ct_scan/train_masks/1127.png,1127.png,In which part of the MRI image is the tumour found?,The tumour is positioned close to the central area of the image.,The tumor is visible in position center and close to the center.,train
brain_tumors_ct_scan/train_masks/113.png,113.png,In which part of the MRI image is the tumour positioned?,The tumour is located in the top right and near the central region of the image.,The tumor is in position top right and near the center.,train
brain_tumors_ct_scan/train_masks/1131.png,1131.png,Where is the tumour located in the MRI image?,The tumour is situated near the center of the image.,The tumor is visible in position center and close to the center.,train
brain_tumors_ct_scan/train_masks/1132.png,1132.png,Can you describe the position of the tumour in the image?,The tumour is situated in the central region of the MRI image.,The tumor is marked in position center and near the center.,train
brain_tumors_ct_scan/train_masks/1133.png,1133.png,Can you describe the location of the tumor in the MRI image?,The tumor is found in the central area of the MRI image.,Position center reveals the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/1135.png,1135.png,Where is the tumour located in the MRI image?,The tumour is situated in the central region of the MRI image.,The tumor resides in position center and close to the center.,train
brain_tumors_ct_scan/train_masks/1136.png,1136.png,What is the position of the tumour relative to the center of the image?,The tumour is near the center of the MRI image.,The tumor resides in position center and close to the center.,train
brain_tumors_ct_scan/train_masks/1142.png,1142.png,Can you describe the location of the tumour in the image?,The tumour is found close to the center of the MRI image.,The tumor is positioned in center and close to the center.,train
brain_tumors_ct_scan/train_masks/1143.png,1143.png,Where is the tumour located in the MRI image?,The tumour is located in the central region of the MRI image.,The tumor is detected in position center and close to the center.,train
brain_tumors_ct_scan/train_masks/1145.png,1145.png,In which part of the MRI image is the tumour situated?,"The tumour is situated in the lower left region, close to the central part of the image.",The tumor is detected in position bottom left and close to the center.,train
brain_tumors_ct_scan/train_masks/1147.png,1147.png,Can you describe the location of the tumour in the MRI?,"The tumour is found near the center, with its position also close to the bottom left of the image.",In position bottom left and the tumor is near the center of the image.,train
brain_tumors_ct_scan/train_masks/115.png,115.png,Where is the tumour located in the MRI image?,The tumour is situated near the central region of the MRI image.,The tumor is detected in position center and close to the center.,train
brain_tumors_ct_scan/train_masks/1152.png,1152.png,What is the position of the tumour relative to the center of the image?,The tumour is located close to the central area of the MRI image.,Located in position center and the tumor is near the center.,train
brain_tumors_ct_scan/train_masks/1154.png,1154.png,Can you describe the location of the tumour in the MRI scan?,The tumour is positioned at the center and adjacent to the center of the MRI image.,The tumor is located in position center and near the center.,train
brain_tumors_ct_scan/train_masks/1155.png,1155.png,Where is the tumour located in the MRI image?,The tumour is located in the center and near the center of the MRI image.,The tumor is observed in position center and near the center.,train
brain_tumors_ct_scan/train_masks/1157.png,1157.png,In which part of the MRI image is the tumour situated?,"The tumour is situated in the lower left region, close to the central part of the image.",The tumor is detected in position bottom left and close to the center.,train
brain_tumors_ct_scan/train_masks/1158.png,1158.png,Can you describe the location of the tumor in the image?,The tumor is found in the vicinity of the center of the MRI image.,Position center shows the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/1159.png,1159.png,Where is the tumour located in the MRI image?,The tumour is located at the center of the MRI image.,The tumor is found in position center and which is near the center.,train
brain_tumors_ct_scan/train_masks/116.png,116.png,What is the position of the tumour in the image?,The tumour is found close to the center of the image.,The tumor is identified in position center and close to the center.,train
brain_tumors_ct_scan/train_masks/1161.png,1161.png,Can you describe the location of the tumour in the MRI image?,"The tumour is found in the bottom right part of the image, near the center.",The tumor is visible in position bottom right and close to the center.,train
brain_tumors_ct_scan/train_masks/1164.png,1164.png,Where is the tumor located in the MRI image?,"The tumor is located in the bottom right area, close to the center of the image.",The tumor is found in position bottom right and which is near the center.,train
brain_tumors_ct_scan/train_masks/1167.png,1167.png,In which part of the MRI image can the tumor be found?,The tumor is located in the bottom left area of the MRI image.,In position bottom left and the tumor is situated near the center.,train
brain_tumors_ct_scan/train_masks/1171.png,1171.png,Can you describe the position of the tumour in the MRI image?,"The tumour is positioned in the bottom left part of the image, near the center.",Position bottom left shows the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/1172.png,1172.png,Where is the tumour located in the MRI image?,The tumour is located in the bottom left and near the center of the image.,The tumor is present in position bottom left and near the center.,train
brain_tumors_ct_scan/train_masks/1173.png,1173.png,Can you describe the position of the tumor in the image?,"The tumor is situated in the top left part of the image, close to the center.",The tumor appears to be located in position top left and which is near the center.,train
brain_tumors_ct_scan/train_masks/1174.png,1174.png,Can you describe the position of the tumour in the MRI image?,The tumour is positioned towards the bottom left and also near the central area of the MRI image.,The tumor is marked in position bottom left and near the center.,train
brain_tumors_ct_scan/train_masks/1175.png,1175.png,Where is the tumor located in the MRI image?,The tumor is located in the top left and near the center of the MRI image.,The tumor is observed in position top left and near the center.,train
brain_tumors_ct_scan/train_masks/118.png,118.png,Can you describe the location of the tumour in the MRI scan?,"The tumour is found in the top left area, close to the center of the image.",The tumor lies in position top left and near the center of the image.,train
brain_tumors_ct_scan/train_masks/1184.png,1184.png,Can you describe the location of the tumour in the MRI image?,The tumour is located in the lower left portion and is near the center of the image.,The tumor is positioned in bottom left and close to the center.,train
brain_tumors_ct_scan/train_masks/1185.png,1185.png,Where is the tumor located in the MRI image?,The tumor is situated in the bottom left and near the center of the image.,The tumor lies in position bottom left and near the center of the image.,train
brain_tumors_ct_scan/train_masks/1186.png,1186.png,Can you describe the position of the tumour in the MRI scan?,"The tumour is found in the lower left region, close to the center of the image.",The tumor lies in position bottom left and near the center of the image.,train
brain_tumors_ct_scan/train_masks/1187.png,1187.png,In which part of the MRI image is the tumor found?,The tumor is found in the lower left region and near the central part of the image.,The tumor is marked in position bottom left and near the center.,train
brain_tumors_ct_scan/train_masks/1190.png,1190.png,Where is the tumour located in the MRI image?,The tumour is situated in the central region of the MRI image.,The tumor is in position center and near the center.,train
brain_tumors_ct_scan/train_masks/1193.png,1193.png,In which part of the MRI image is the tumor situated?,"The tumor is situated in the lower left area, close to the central part of the image.",The tumor is situated in position bottom left and close to the center.,train
brain_tumors_ct_scan/train_masks/12.png,12.png,Can you describe the location of the tumour in the MRI?,The tumour is positioned in the center and near the central area of the MRI image.,The tumor is identified in position center and close to the center.,train
brain_tumors_ct_scan/train_masks/1200.png,1200.png,Where is the tumor located in the MRI image?,The tumor is positioned near the center in the top left region of the MRI image.,Position top left reveals the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/1209.png,1209.png,What is the position of the tumour in the MRI scan?,The tumour is positioned close to the center of the image.,In position bottom left and the tumor is near the center of the image.,train
brain_tumors_ct_scan/train_masks/1210.png,1210.png,In which part of the MRI image is the tumour situated?,"The tumour is positioned in the bottom left area, approximately at the center.",The tumor is located in position bottom left and near the center.,train
brain_tumors_ct_scan/train_masks/1212.png,1212.png,Where is the tumour located in the MRI image?,The tumour is situated in the bottom left and near the center of the image.,The tumor lies in position bottom left and near the center of the image.,train
brain_tumors_ct_scan/train_masks/1213.png,1213.png,In which part of the MRI image is the tumor situated?,"The tumor is situated in the bottom left area of the MRI image, near the center.",Position bottom left contains the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/1221.png,1221.png,Can you describe the location of the tumour in the MRI image?,"The tumour is found in the bottom left portion of the MRI image, close to the center.",Position bottom left contains the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/1224.png,1224.png,Where is the tumour located in the MRI image?,The tumour is situated in the bottom left and near the center of the image.,The tumor is located in position bottom left and near the center.,train
brain_tumors_ct_scan/train_masks/123.png,123.png,Can you describe the position of the tumour in the MRI scan?,"The tumour is found in the lower left region, close to the center.",The tumor is in position bottom left and near the center.,train
brain_tumors_ct_scan/train_masks/1238.png,1238.png,In which area of the MRI image can the tumour be found?,"The tumour is found in the bottom left part of the MRI image, but it is positioned close to the center.",Located in position bottom left and the tumor is near the center.,train
brain_tumors_ct_scan/train_masks/1240.png,1240.png,Where is the tumour located in the MRI image?,The tumour is located in the bottom left and near the center of the image.,The tumor is marked in position bottom left and near the center.,train
brain_tumors_ct_scan/train_masks/1244.png,1244.png,In which part of the MRI image is the tumour visible?,"The tumour is found in the top left area, close to the center of the image.",Position top left shows the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/125.png,125.png,Can you describe the location of the tumour in the MRI?,"The tumour is located in the bottom right area, away from the central region of the MRI image.",The tumor is positioned in bottom right and far from the center.,train
brain_tumors_ct_scan/train_masks/1258.png,1258.png,Where is the tumor located in the MRI image?,The tumor is located in the bottom left and near the center of the MRI image.,The tumor is present in position bottom left and near the center.,train
brain_tumors_ct_scan/train_masks/126.png,126.png,Can you describe the position of the tumour in the MRI scan?,The tumour is situated in the bottom right area and close to the center.,The tumor is present in position bottom right and near the center.,train
brain_tumors_ct_scan/train_masks/1263.png,1263.png,Can you describe the location of the tumour in the MRI image?,"The tumour is positioned in the bottom left part of the image, near the central area.",Located in position bottom left and the tumor is near the center.,train
brain_tumors_ct_scan/train_masks/1264.png,1264.png,Where is the tumour located in the MRI image?,The tumour is located in the bottom left area and near the center of the image.,The tumor is identified in position bottom left and close to the center.,train
brain_tumors_ct_scan/train_masks/127.png,127.png,In which part of the MRI image can the tumor be found?,The tumor is found in the lower right portion of the MRI image.,Located in position bottom right and the tumor is away from the center.,train
brain_tumors_ct_scan/train_masks/1275.png,1275.png,Can you describe the location of the tumor in the MRI image?,"The tumor is located near the center, but slightly towards the bottom left region.",In position bottom left and the tumor is situated near the center.,train
brain_tumors_ct_scan/train_masks/1276.png,1276.png,Where is the tumour located in the MRI image?,The tumour is located in the bottom left area of the MRI image and is close to the center.,Position bottom left contains the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/1277.png,1277.png,What part of the MRI image shows the presence of the tumor?,"The tumor is situated in the bottom left area of the MRI image, close to the center.",Position bottom left contains the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/1278.png,1278.png,In which part of the MRI image is the tumour located?,"The tumour is located in the bottom left part of the image, approximately at the center.",Located in position bottom left and the tumor is near the center.,train
brain_tumors_ct_scan/train_masks/1285.png,1285.png,Where is the tumor located in the MRI image?,"The tumor is located in the top left area of the MRI image, near the center.",Position top left contains the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/1288.png,1288.png,In which part of the MRI image is the tumour situated?,The tumour is situated in the top left region and close to the center.,The tumor is identified in position top left and close to the center.,train
brain_tumors_ct_scan/train_masks/129.png,129.png,Can you describe the location of the tumour in the MRI image?,"The tumour is found in the top right portion of the MRI image, away from the center.",The tumor appears to be located in position top right and which is not near the center.,train
brain_tumors_ct_scan/train_masks/1294.png,1294.png,Where is the tumor located in the MRI image?,The tumor is located in the top right and close to the center of the image.,The tumor is identified in position top right and close to the center.,train
brain_tumors_ct_scan/train_masks/1297.png,1297.png,Can you describe the position of the tumor in the MRI?,"The tumor is found in the top left region, close to the center of the image.",The tumor is identified in position top left and close to the center.,train
brain_tumors_ct_scan/train_masks/1303.png,1303.png,Can you describe the position of the tumor in the MRI image?,"The tumor is positioned in the top left region of the MRI image, near the center.",Position top left contains the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/1308.png,1308.png,Where is the tumor located in the MRI image?,The tumor is located in the top left and near the center of the MRI image.,The tumor is in position top left and near the center.,train
brain_tumors_ct_scan/train_masks/1313.png,1313.png,Can you describe the position of the tumour in the MRI scan?,The tumour is found in the top left area and near the center.,The tumor is located in position top left and near the center.,train
brain_tumors_ct_scan/train_masks/1314.png,1314.png,Can you describe the location of the tumour in the MRI scan?,The tumour is situated in the top left portion and near the central area of the image.,The tumor is visible in position top left and close to the center.,train
brain_tumors_ct_scan/train_masks/1315.png,1315.png,Where is the tumour located in the MRI image?,The tumour is situated in the top left region and close to the center of the image.,The tumor is in position top left and near the center.,train
brain_tumors_ct_scan/train_masks/1316.png,1316.png,In which part of the MRI image can the tumour be found?,The tumour is situated towards the top left and close to the central region.,The tumor is situated in position top left and close to the center.,train
brain_tumors_ct_scan/train_masks/132.png,132.png,Can you describe the location of the tumour in the MRI?,The tumour is positioned at the center and close to the central area of the MRI image.,The tumor is in position center and near the center.,train
brain_tumors_ct_scan/train_masks/1320.png,1320.png,Where is the tumour located in the MRI image?,The tumour is situated near the center of the image.,In position top left and the tumor is near the center of the image.,train
brain_tumors_ct_scan/train_masks/1321.png,1321.png,In which area of the MRI image can the tumor be found?,The tumor can be found in the top left region and close to the center of the MRI image.,The tumor is present in position top left and near the center.,train
brain_tumors_ct_scan/train_masks/1322.png,1322.png,In which part of the MRI image is the tumor situated?,The tumor is positioned in the top left and near the center of the MRI image.,The tumor is detected in position top left and close to the center.,train
brain_tumors_ct_scan/train_masks/1323.png,1323.png,Where is the tumor located in the MRI image?,"The tumor is located in the top left area, close to the center of the image.",The tumor is found in position top left and which is near the center.,train
brain_tumors_ct_scan/train_masks/1325.png,1325.png,In which part of the MRI image is the tumour found?,The tumour is positioned towards the top right and close to the center.,The tumor resides in position top right and close to the center.,train
brain_tumors_ct_scan/train_masks/1327.png,1327.png,Can you describe the position of the tumour in the MRI image?,The tumour is found in the top left area and near the center of the image.,The tumor is present in position top left and near the center.,train
brain_tumors_ct_scan/train_masks/1328.png,1328.png,Where is the tumour located in the MRI image?,The tumour is situated in the top left area and near the center of the image.,The tumor is identified in position top left and close to the center.,train
brain_tumors_ct_scan/train_masks/1329.png,1329.png,Can you describe the position of the tumour in the MRI scan?,The tumour is found in the top left area and near the central part of the image.,The tumor is in position top left and near the center.,train
brain_tumors_ct_scan/train_masks/133.png,133.png,Can you describe the tumour's position in relation to the center of the MRI image?,The tumour is found in a position near the center of the MRI image.,In position center and the tumor is situated near the center.,train
brain_tumors_ct_scan/train_masks/1335.png,1335.png,Where is the tumor located in the MRI image?,The tumor is located in the top right area and near the center of the image.,The tumor is detected in position top right and close to the center.,train
brain_tumors_ct_scan/train_masks/1336.png,1336.png,In which area of the MRI image can the tumor be found?,The tumor can be found in the top left region and close to the center of the MRI image.,The tumor is present in position top left and near the center.,train
brain_tumors_ct_scan/train_masks/1337.png,1337.png,Can you describe the position of the tumor in the MRI image?,"The tumor is positioned in the top left of the image, near the central area.",Position top left contains the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/1338.png,1338.png,Where is the tumour located in the MRI image?,The tumour is located in the top right and near the center of the image.,The tumor is observed in position top right and near the center.,train
brain_tumors_ct_scan/train_masks/1339.png,1339.png,In which part of the image is the tumor visible?,The tumor is positioned close to the center within the top left area.,Position top left reveals the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/134.png,134.png,Can you describe the location of the tumour in the MRI scan?,The tumour is found in the central area of the MRI image.,The tumor appears to be located in position center and which is near the center.,train
brain_tumors_ct_scan/train_masks/1349.png,1349.png,Where is the tumour located in the MRI image?,The tumour is located in the top right and close to the center of the image.,The tumor is identified in position top right and close to the center.,train
brain_tumors_ct_scan/train_masks/135.png,135.png,In which part of the MRI image is the tumour situated?,The tumour is found in the upper left area of the image.,The tumor is situated in position top left and far from the center.,train
brain_tumors_ct_scan/train_masks/1350.png,1350.png,In which part of the MRI image is the tumour located?,The tumour is positioned towards the top right and near the central region of the image.,The tumor lies in position top right and near the center of the image.,train
brain_tumors_ct_scan/train_masks/1356.png,1356.png,Where is the tumour located in the MRI image?,"The tumour is situated near the center of the image, close to the top right area.",In position top right and the tumor is situated near the center.,train
brain_tumors_ct_scan/train_masks/1357.png,1357.png,Can you describe the position of the tumour in the MRI scan?,The tumour is situated in the top right area and close to the center.,The tumor is marked in position top right and near the center.,train
brain_tumors_ct_scan/train_masks/1358.png,1358.png,Can you describe the position of the tumor in the MRI image?,"The tumor is positioned in the top right region of the MRI image, near the center.",Position top right contains the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/1359.png,1359.png,Where is the tumor located in the MRI image?,The tumor is located in the top right and near the center of the MRI image.,The tumor is present in position top right and near the center.,train
brain_tumors_ct_scan/train_masks/136.png,136.png,In which part of the MRI image is the tumour situated?,The tumour is situated in the upper left portion of the image.,In position top left and the tumor is situated far from the center.,train
brain_tumors_ct_scan/train_masks/1362.png,1362.png,Can you describe the location of the tumour in the MRI?,The tumour is located in the top right portion of the image and is near the center.,The tumor is visible in position top right and close to the center.,train
brain_tumors_ct_scan/train_masks/1363.png,1363.png,Where is the tumour located in the MRI image?,The tumour is situated near the center of the MRI image.,In position top left and the tumor is situated near the center.,train
brain_tumors_ct_scan/train_masks/137.png,137.png,In which part of the MRI image is the tumour situated?,"The tumour is situated in the top left area of the image, away from the central region.",Position top left shows the tumor and which is not near the center.,train
brain_tumors_ct_scan/train_masks/1375.png,1375.png,Can you describe the location of the tumour in the MRI image?,The tumour is located approximately in the central area of the image.,In position top left and the tumor is situated near the center.,train
brain_tumors_ct_scan/train_masks/1376.png,1376.png,Where is the tumour located in the MRI image?,The tumour is located in the top left region and near the center of the image.,The tumor is situated in position top left and close to the center.,train
brain_tumors_ct_scan/train_masks/1377.png,1377.png,Can you describe the position of the tumour in the MRI scan?,"The tumour is found in the top left area, near the central part of the image.",The tumor appears to be located in position top left and which is near the center.,train
brain_tumors_ct_scan/train_masks/139.png,139.png,Can you describe the position of the tumour in the MRI image?,"The tumour is found in the bottom left part of the MRI image, away from the center.",The tumor is detected in position bottom left and far from the center.,train
brain_tumors_ct_scan/train_masks/1390.png,1390.png,Where is the tumor located in the MRI image?,The tumor is positioned near the center in the top left area of the image.,Position top left reveals the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/1391.png,1391.png,In which part of the MRI image can the tumor be seen?,"The tumor is visible in the top left area, close to the center of the image.",Position top left reveals the tumor and which is near the center.,train
brain_tumors_ct_scan/train_masks/1392.png,1392.png,In which part of the MRI image is the tumor positioned?,"The tumor is positioned in the top left region, near the center of the image.",The tumor lies in position top left and near the center of the image.,train
brain_tumors_ct_scan/train_masks/1393.png,1393.png,Where is the tumour located in the MRI image?,The tumour is situated in the top left region and close to the center of the image.,The tumor is in position top left and near the center.,train
brain_tumors_ct_scan/train_masks/14.png,14.png,Can you describe the position of the tumour in the image?,The tumour is found close to the central area of the MRI image.,The tumor is visible in position center and close to the center.,train
brain_tumors_ct_scan/train_masks/140.png,140.png,Can you describe the location of the tumour in the MRI?,The tumour is found in the lower left region of the MRI image.,In position bottom left and the tumor is far from the center of the image.,train
brain_tumors_ct_scan/train_masks/141.png,141.png,Where is the tumour located in the MRI image?,"The tumour is located in the bottom left area, near the center of the image.",The tumor is situated in position bottom left and close to the center.,train
